ID_MARK,Марка,Марка кириллица,Популярная марка,Страна,Год марки от,Год марки до,MODEL_ID,Модель,Модель кириллица,Класс,Год модели от,Год модели до
DESOTO,DeSoto,Десото,0,США,1946,1960,DESOTO_DELUXE,Deluxe,Делюкс,,1946,1952
DESOTO,DeSoto,Десото,0,США,1946,1960,DESOTO_FIREDOME,Firedome,Файрдом,,1952,1959
DESOTO,DeSoto,Десото,0,США,1946,1960,DESOTO_FIREFLITE,Fireflite,Файрфлит,,1955,1960
DE_TOMASO,De Tomaso,Де Томазо,0,Италия,1964,2002,DE_TOMASO_BIGUA,Bigua,бигуа,S,2000,2002
DE_TOMASO,De Tomaso,Де Томазо,0,Италия,1964,2002,DE_TOMASO_GUARA,Guara,Гуара,S,1993,2001
DE_TOMASO,De Tomaso,Де Томазо,0,Италия,1964,2002,DE_TOMASO_LONGCHAMP,Longchamp,Лоншан,S,1972,1989
DE_TOMASO,De Tomaso,Де Томазо,0,Италия,1964,2002,DE_TOMASO_MANGUSTA,Mangusta,Мангуста,S,1967,2001
DE_TOMASO,De Tomaso,Де Томазо,0,Италия,1964,2002,DE_TOMASO_PANTERA,Pantera,Пантера,S,1970,1991
DE_TOMASO,De Tomaso,Де Томазо,0,Италия,1964,2002,DE_TOMASO_VALLELUNGA,Vallelunga,Валлелунга,S,1964,1968
DKW,DKW,ДКВ,0,Германия,1953,1955,DKW_3_6,3=6,3=6,C,1953,1955
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_600,600,600,J,1983,1988
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_ARIES,Aries,Ариес,J,1981,1989
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_AVENGER,Avenger,Авенджер,J,1994,2014
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_CALIBER,Caliber,Калибр,J,2006,2013
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_CARAVAN,Caravan,Караван,J,1984,2020
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_CHALLENGER,Challenger,Челленджер,J,1969,2023
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_CHARGER,Charger,Чарджер,J,1966,2025
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_CHARGER_DAYTONA,Charger Daytona,Чарджер Дайтона,J,1969,1970
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_COLT,Colt,Кольт,J,1992,1994
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_CORONET,Coronet,Коронет,J,1970,1976
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_CUSTOM_ROYAL,Custom Royal,Кастом Роял,J,1955,1959
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_D8,D8,Д8,J,1937,1938
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_DAKOTA,Dakota,Дакота,J,1987,2011
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_DART,Dart,дарт,J,1967,2016
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_DAYTONA,Daytona,Дайтона,J,1984,1993
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_DIPLOMAT,Diplomat,Дипломат,J,1977,1989
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_DURANGO,Durango,Дуранго,J,1998,2025
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_DW_SERIES,D/W Series,д/в серия,J,1972,1980
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_DYNASTY,Dynasty,династия,J,1987,1993
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_HORNET,Hornet,Хорнет,J,2022,2025
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_INTREPID,Intrepid,Интерпид,J,1992,2004
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_JOURNEY,Journey,Джорней,J,2007,2020
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_LANCER,Lancer,Лансер,J,1985,1989
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_MAGNUM,Magnum,Магнум,J,1977,2008
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_MAYFAIR,Mayfair,майфер,J,1953,1959
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_MONACO,Monaco,Монако,J,1990,1993
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_NEON,Neon,Неон,J,1994,2021
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_NITRO,Nitro,Нитро,J,2006,2011
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_OMNI,Omni,Омни,J,1978,1990
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_POLARA,Polara,Полара,J,1965,1973
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_RAIDER,Raider,райдер,J,1987,1989
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_RAM,RAM,РАМ,J,1980,2019
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_RAMCHARGER,Ramcharger,Рамчарджер,J,1974,2001
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_RAM_VAN,RAM Van,РАМ Ван,J,1979,2003
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_SHADOW,Shadow,Шадоу,J,1986,1994
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_SPIRIT,Spirit,Спирит,J,1988,1995
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_STEALTH,Stealth,Стелс,J,1990,1996
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_STRATUS,Stratus,Стратус,J,1995,2006
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_SUPER_BEE,Super Bee,Супер Би,J,1968,1970
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_VIPER,Viper,Вайпер,J,1992,2017
DODGE,Dodge,Додж,0,США,1937,2025,DODGE_WC,WC series,вс,J,1941,1945
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_370,370,370,C,2016,2020
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_580,580,580,C,2016,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_A30,A30,А30,C,2014,2019
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_A9,A9,а9,C,2016,2019
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_AEOLUS_E70,Aeolus E70,Аеолус Е70,C,2017,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_AEOLUS_HAOHAN,Aeolus Haohan,Аеолус Хаохан,C,2023,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_AEOLUS_HAOJI,Aeolus Haoji,Аеолус Хаоджи,C,2022,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_AEOLUS_L7,Aeolus L7,Аеолус Л7,C,2024,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_AEOLUS_YIXUAN,Aeolus Yixuan,Иэлес Исюань,C,2019,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_AEOLUS_YIXUAN_MAX,Aeolus Yixuan Max,Иэлес Исюань Макс,C,2021,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_AX4,AX4,АХ4,C,2017,2021
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_AX7,AX7,АХ7,C,2015,2019
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_BOX,Box,Бокс,C,2024,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_C36,C36,С36,C,2012,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_DF6,DF6,дф6,C,2022,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_DFSK_500,DFSK 500,ДФСК 500,C,2024,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_DFSK_IX5,DFSK ix5,ДФСК АйИкс5,C,2023,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_DFSK_IX7,DFSK ix7,ДФСК АйИкс7,C,2023,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_E11K,E11K,Е11К,C,2018,2021
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_EC36,EC36,ЕС36,C,2017,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_FENGON_500,Fengon 500,Фенгон 500,C,2020,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_FENGON_560,Fengon 560,Фенгон 560,C,2017,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_FENGON_E5,Fengon E5,Фенгон Е5,C,2023,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_FENGON_IX5,Fengon ix5,Фенгон айикс5,C,2018,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_FENGON_IX7,Fengon ix7,Фенгон айикс7,C,2019,2023
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_FUKANG_ES600,Fukang ES600,Фуканг ЕС600,C,2022,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_H30_CROSS,H30 Cross,Н30 Кросс,C,2011,2018
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_HUGE,Huge,Хьюдж,C,2022,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_MAGE,Mage,Маге,C,2024,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_MENGSHI_800,Mengshi M-Hero 800,Менгши М-Хиро 800,C,2024,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_MENGSHI_817,Mengshi M-Hero 817,Менгши М-Хиро 817,C,2025,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_MENGSHI_917,Mengshi M-Hero 917,Менгши М-Хиро 917,C,2023,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_MPV,MPV,мпв,C,2007,2009
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_NAMMI_01,Nammi 01,Намми 01,C,2024,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_NAMMI_06,Nammi 06,Намми 06,C,2025,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_NANO_EX1,Nano EX1,Нано Е-икс1,C,2020,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_OTING,Oting,Отинг,C,2007,2013
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_PALADIN,Paladin,Паладин,C,2023,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_RICH,Rich,Рич,C,2007,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_RICH_7,Rich 7,Рич 7,C,2022,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_S30,S30,С30,C,2013,2017
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_SHINE,Shine,Шайн,C,2019,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_SHINE_GS,Shine GS,Шайн ГС,C,2024,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_SHINE_MAX,Shine Max,Шайн Макс,C,2023,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_SKY_EV01,Sky EV01,Скай ЕВ01,C,2023,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_YIXUAN_GS,Aeolus Yixuan GS,Исюань ГС,C,2020,2025
DONGFENG,Dongfeng,ДонгФенг,0,Китай,2007,2025,DONGFENG_Z9,Z9,З9,C,2025,2025
DONINVEST,Doninvest,Донинвест,0,Россия,1998,2002,DONINVEST_ASSOL,Assol,Ассоль,C,1998,2002
DONINVEST,Doninvest,Донинвест,0,Россия,1998,2002,DONINVEST_KONDOR,Kondor,Кондор,C,1998,2002
DONINVEST,Doninvest,Донинвест,0,Россия,1998,2002,DONINVEST_ORION,Orion,Орион,C,1998,2002
DONINVEST,Doninvest,Донинвест,0,Россия,1998,2002,DONINVEST_ORION_M,Orion M,Орион М,C,1999,2002
DONKERVOORT,Donkervoort,Донкервурт,0,Нидерланды,1993,2025,DONKERVOORT_D8,D8,д8,S,2001,2007
DONKERVOORT,Donkervoort,Донкервурт,0,Нидерланды,1993,2025,DONKERVOORT_D8_COSWORTH,D8 Cosworth,д8 косворт,S,1994,1998
DONKERVOORT,Donkervoort,Донкервурт,0,Нидерланды,1993,2025,DONKERVOORT_D8_GT,D8 GT,Д8 ГТ,S,2007,2012
DONKERVOORT,Donkervoort,Донкервурт,0,Нидерланды,1993,2025,DONKERVOORT_D8_GTO,D8 GTO,д8 гто,S,2013,2025
DONKERVOORT,Donkervoort,Донкервурт,0,Нидерланды,1993,2025,DONKERVOORT_D8_ZETEC,D8 Zetec,д8 зетек,S,1993,1998
DONKERVOORT,Donkervoort,Донкервурт,0,Нидерланды,1993,2025,DONKERVOORT_F22,F22,Ф22,S,2022,2025
DR,DR,Дэ Эр,0,Италия,2022,2025,DR_1_0,1.0,1.0,C,2023,2025
DR,DR,Дэ Эр,0,Италия,2022,2025,DR_1_0_EV,1.0 EV,1.0 ЕВ,A,2023,2025
DR,DR,Дэ Эр,0,Италия,2022,2025,DR_3_0,3.0,Три Ноль,C,2022,2025
DR,DR,Дэ Эр,0,Италия,2022,2025,DR_5_0,5.0,Пять Ноль,C,2022,2025
DR,DR,Дэ Эр,0,Италия,2022,2025,DR_6_0,6.0,Шесть Ноль,C,2022,2025
DR,DR,Дэ Эр,0,Италия,2022,2025,DR_7_0,7.0,Семь Ноль,C,2023,2025
DR,DR,Дэ Эр,0,Италия,2022,2025,DR_PK8,PK8,ПК8,C,2023,2025
DS,DS,ДС,0,Франция,2015,2025,DS_3,3,3,D,2015,2019
DS,DS,ДС,0,Франция,2015,2025,DS_3_CROSSBACK,3 Crossback,3 Кроссбэк,D,2018,2022
DS,DS,ДС,0,Франция,2015,2025,DS_4,4,4,D,2015,2025
DS,DS,ДС,0,Франция,2015,2025,DS_5,5,5,D,2015,2018
DS,DS,ДС,0,Франция,2015,2025,DS_7_CROSSBACK,7 Crossback,7 Кроссбэк,D,2017,2025
DS,DS,ДС,0,Франция,2015,2025,DS_9,9,9,D,2020,2025
DS,DS,ДС,0,Франция,2015,2025,DS_NO4,No4,Номер 4,B,2025,2025
DS,DS,ДС,0,Франция,2015,2025,DS_NO8,No8,Н8,D,2025,2025
DW_HOWER,DW Hower,ДВ Ховер,0,Россия,2017,2019,DW_HOWER_H3,H3,Х3,J,2017,2019
DW_HOWER,DW Hower,ДВ Ховер,0,Россия,2017,2019,DW_HOWER_H5,H5,н5,J,2017,2019
EAGLE,Eagle,Игл,0,США,1987,1999,EAGLE_PREMIER,Premier,Премьер,C,1987,1992
EAGLE,Eagle,Игл,0,США,1987,1999,EAGLE_SUMMIT,Summit,Саммит,C,1989,1996
EAGLE,Eagle,Игл,0,США,1987,1999,EAGLE_TALON,Talon,Тэлон,C,1989,1999
EAGLE,Eagle,Игл,0,США,1987,1999,EAGLE_VISION,Vision,Вижн,C,1992,1997
EAGLE,Eagle,Игл,0,США,1987,1999,EAGLE_VISTA,Vista,Виста,C,1988,1992
EAGLE_CARS,Eagle Cars,Игл Карс,0,Великобритания,1982,1998,EAGLE_CARS_SS,SS,СС,S,1982,1998
ENOVATE,Enovate (Enoreve),Эновате,0,Китай,2020,2023,ENOVATE_ME5,ME5,МЕ5,D,2021,2023
ENOVATE,Enovate (Enoreve),Эновате,0,Китай,2020,2023,ENOVATE_ME7,ME7,ме7,D,2020,2023
EONYX,Eonyx,Ионикс,0,Россия,2025,2025,EONYX_M2,M2,М2,A,2025,2025
EVERUS,Everus,Эверус,0,Китай,2018,2025,EVERUS_VE_1,VE-1,ВЕ-1,B,2018,2025
EVOLUTE,Evolute,Эволют,0,Россия,2022,2025,EVOLUTE_I_JET,i-JET,ай-ДЖЕТ,C,2022,2025
EVOLUTE,Evolute,Эволют,0,Россия,2022,2025,EVOLUTE_I_JOY,i-JOY,ай-ДЖОЙ,C,2022,2025
EVOLUTE,Evolute,Эволют,0,Россия,2022,2025,EVOLUTE_I_PRO,i-PRO,ай-ПРО,C,2022,2025
EVOLUTE,Evolute,Эволют,0,Россия,2022,2025,EVOLUTE_I_SKY,i-SKY,АйСкай,C,2023,2025
EVOLUTE,Evolute,Эволют,0,Россия,2022,2025,EVOLUTE_I_SPACE,i-SPACE,ай-Спэйс,C,2023,2025
EVOLUTE,Evolute,Эволют,0,Россия,2022,2025,EVOLUTE_I_VAN,i-VAN,ай-ВЭН,C,2022,2025
EXCALIBUR,Excalibur,Экскалибур,0,США,1980,1997,EXCALIBUR_SERIES_IV,Series IV,серия 4,S,1980,1985
EXCALIBUR,Excalibur,Экскалибур,0,США,1980,1997,EXCALIBUR_SERIES_V,Series V,серия 5,S,1985,1997
E_CAR,E-Car,Е-Кар,0,Китай,2012,2014,E_CAR_GD04B,GD04B,гд04б,A,2012,2014
E_MOBIL,Ё-мобиль,Ё-мобиль,0,Россия,2013,2013,E_MOBIL_E_CROSSOVER,Ё-Кроссовер,Ё-Кроссовер,B,2013,2013
FACEL_VEGA,Facel Vega,Фэйсл Вега,0,Франция,1954,1958,FACEL_VEGA_FV,FV,ФВ,,1954,1958
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTUNE_B70,Bestune B70,Бестюн Б70,D,2020,2025
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTUNE_B70S,Bestune B70S,Бестюн Б70С,D,2022,2025
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTUNE_M9,Bestune M9,Бестун М9,D,2023,2025
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTUNE_NAT,Bestune NAT,Бестюн НАТ,D,2021,2025
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTUNE_PONY,Bestune Pony,Бестюн Пони,D,2024,2025
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTUNE_T33,Bestune T33,Бестюн Т33,D,2019,2021
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTUNE_T55,Bestune T55,Бестюн Т55,D,2021,2025
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTUNE_T77,Bestune T77,Бестюн Т77,D,2018,2025
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTUNE_T90,Bestune T90,Бестюн Т90,D,2023,2025
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTUNE_T99,Bestune T99,Бестюн Т99,D,2019,2025
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTUNE_YUEYI_03,Bestune Yueyi 03,Бестюн юи 03,D,2025,2025
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTUNE_YUEYI_07,Bestune Yueyi 07,Бестюн юи 07,D,2025,2025
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTURN_B30,Besturn B30,Бестёрн Б30,D,2015,2020
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTURN_B50,Besturn B50,Бестёрн Б50,D,2009,2016
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTURN_B70,Besturn B70,Бестёрн Б70,D,2006,2018
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_BESTURN_X40,Besturn X40,Бестурн Х40,D,2016,2023
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_D60,D60,Д60,D,2014,2017
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_JINN,Jinn,Джин,D,2005,2009
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_OLEY,Oley,Оли,D,2012,2015
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_V2,V2,в2,D,2010,2015
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_V5,V5,в5,D,2012,2017
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_VITA,Vita,вита,D,2007,2010
FAW,FAW,ФАВ,0,Китай,2005,2025,FAW_X80,Besturn X80,Бестёрн Икс80,D,2013,2022
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_12CILINDRI,12Cilindri,12Цилиндри,S,2024,2025
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_208_308,208/308,208/308,S,1974,1989
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_250_GTO,250 GTO,250 гто,S,1962,1964
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_250_GT_BERLINETTA,250 GT Berlinetta,250 ГТ Берлинетта,S,1955,1959
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_288_GTO,288 GTO,288 гто,S,1984,1987
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_296_GTB,296,296,S,2021,2025
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_328,328,328,S,1985,1989
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_348,348,348,S,1989,1995
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_360_MODENA,360,360,S,1999,2005
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_365_GTC,365 GTC,365 гтс,S,1968,1970
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_400,400,400,S,1976,1985
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_412,412,412,S,1985,1988
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_456,456,456,S,1992,2003
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_458_ITALIA,458,458,S,2009,2015
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_488,488,488,S,2015,2019
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_512M,512 M,512 М,S,1994,1996
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_512_BB,512 BB,512 бб,S,1976,1984
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_512_TR,512 TR,512 тр,S,1991,1994
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_550,550,550,S,1996,2001
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_575_MARANELLO,575M,575М,S,2002,2006
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_599,599,599,S,2006,2012
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_612_SCAGLIETTI,612,612,S,2004,2011
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_812_SUPERFAST,812,812,S,2017,2024
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_AMALFI,Amalfi,Амалфи,S,2025,2025
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_CALIFORNIA,California,калифорния,S,2008,2017
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_DAYTONA_SP3,Daytona SP3,Дайтона СП3,S,2022,2025
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_DINO_206_GT,Dino 206 GT,Дино 206 ГТ,S,1967,1969
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_DINO_208_308_GT4,Dino 208/308 GT4,Дино 208/308 джити,S,1973,1978
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_DINO_246_GT,Dino 246 GT,Дино 246 ГТ,S,1969,1974
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_ENZO,Enzo,Энцо,S,2002,2004
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_F12,F12,Ф12,S,2012,2017
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_F355,F355,ф355,S,1994,1999
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_F40,F40,ф40,S,1987,1992
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_F430,F430,ф430,S,2004,2009
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_F50,F50,ф50,S,1995,1997
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_F80,F80,Ф80,S,2024,2025
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_F8_TRIBUTO,F8,Ф8,S,2019,2023
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_FF,FF,фф,S,2011,2016
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_FXX_K,FXX K,фхх к,S,2015,2017
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_GTC4LUSSO,GTC4Lusso,гтц4люссо,S,2016,2020
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_LAFERRARI,LaFerrari,ЛаФеррари,S,2013,2017
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_MONDIAL,Mondial,Мондиаль,S,1980,1993
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_MONZA_SP,Monza SP,Монза СП,S,2019,2022
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_PORTOFINO,Portofino,Портофино,S,2017,2023
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_PUROSANGUE,Purosangue,Пуросанг,S,2022,2025
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_ROMA,Roma,Рома,S,2020,2025
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_SF90_STRADALE,SF90,СФ90 Штрадале,S,2019,2025
FERRARI,Ferrari,Феррари,0,Италия,1955,2025,FERRARI_TESTAROSSA,Testarossa,Теста Росса,S,1984,1991
FIAT,Fiat,Фиат,0,Италия,1932,2025,FIAT_1100,1100,1100,A,1939,1948
FIAT,Fiat,Фиат,0,Италия,1932,2025,FIAT_124,124,124,A,1966,1976
FIAT,Fiat,Фиат,0,Италия,1932,2025,FIAT_124_SPIDER,124 Spider,124 спайдер,A,2016,2020
FIAT,Fiat,Фиат,0,Италия,1932,2025,FIAT_124_SPORT_SPIDER,124 Sport Spider,124 Спорт Спайдер,A,1966,1985
FIAT,Fiat,Фиат,0,Италия,1932,2025,FIAT_125,125,125,A,1967,1982
